ic:種別,ic:名称,odp:standardAreaCode,ic:都道府県,ic:市区町村,schema:address,ic:緯度,ic:経度,sabaecc:geo3x3
避難所,上目黒小学校,131105,東京都,目黒区,東京都目黒区五本木1-12-13,35.638437,139.690599,E91396594648225
避難所,目黒高等学校,131105,東京都,目黒区,東京都目黒区祐天寺2-7-15,35.636914,139.694619,E91396594653581
避難所,油面小学校,131105,東京都,目黒区,東京都目黒区中町1-5-4,35.632473,139.698406,E91396595177159
避難所,目黒中央中学校,131105,東京都,目黒区,東京都目黒区中町2-37-38,35.634671,139.693908,E91396594625613
避難所,五本木小学校,131105,東京都,目黒区,東京都目黒区五本木2-24-3,35.634456,139.687677,E91396594535265
避難所,鷹番小学校,131105,東京都,目黒区,東京都目黒区中央町1-20-26,35.627818,139.690132,E91396594342475
避難所,碑文谷公園（碑文谷体育館）,131105,東京都,目黒区,東京都目黒区碑文谷6-9-11（碑文谷6-12-43）,35.626538,139.681900,E91396594218632
避難所,月光原小学校,131105,東京都,目黒区,東京都目黒区目黒本町4-15-3,35.623049,139.695019,E91396591986983
避難所,向原小学校,131105,東京都,目黒区,東京都目黒区目黒本町6-7-15,35.618804,139.695801,E91396591961838
避難所,第七中学校,131105,東京都,目黒区,東京都目黒区碑文谷1-1-33,35.623042,139.691902,E91396591976981
避難所,碑小学校,131105,東京都,目黒区,東京都目黒区碑文谷1-18-2,35.619274,139.690668,E91396591945267
避難所,原町小学校,131105,東京都,目黒区,東京都目黒区原町2-18-12,35.615738,139.690503,E91396591912816
避難所,第九中学校,131105,東京都,目黒区,東京都目黒区洗足1-29-26,35.613720,139.694959,E91396591686927
避難所,第八中学校,131105,東京都,目黒区,東京都目黒区碑文谷4-19-25,35.619669,139.682453,E91396591846585
避難所,大岡山小学校,131105,東京都,目黒区,東京都目黒区平町2-3-1,35.615488,139.682969,E91396591813666
避難所,中根小学校,131105,東京都,目黒区,東京都目黒区緑が丘1-1-1,35.612725,139.678386,E91396591492828
避難所,第十一中学校,131105,東京都,目黒区,東京都目黒区緑が丘1-8-1,35.609462,139.678997,E91396591463449
避難所,緑ヶ丘小学校,131105,東京都,目黒区,東京都目黒区緑が丘2-13-1,35.610322,139.673537,E91396591446615
避難所,宮前小学校,131105,東京都,目黒区,東京都目黒区八雲3-13-21,35.615427,139.667104,E91396583923518
避難所,めぐろ区民キャンパス（桜修館中等教育学校）,131105,東京都,目黒区,東京都目黒区八雲1-1-1（八雲1-1-2）,35.621542,139.672741,E91396591772638
避難所,八雲小学校,131105,東京都,目黒区,東京都目黒区八雲2-5-1,35.618130,139.671290,E91396591741228
避難所,第十中学校,131105,東京都,目黒区,東京都目黒区八雲5-2-1,35.624350,139.668487,E91396586331349
避難所,東根小学校,131105,東京都,目黒区,東京都目黒区東が丘1-20-1,35.627202,139.668099,E91396586361211
避難所,自由ヶ丘学園高等学校,131105,東京都,目黒区,東京都目黒区自由が丘2-21-1,35.612076,139.666138,E91396583682243
避難所,大森第四小学校,131113,東京都,大田区,東京都大田区大森南3-18-26,35.565601,139.742508,E91396566868534
避難所,中富小学校,131113,東京都,大田区,東京都大田区大森東5-6-24,35.569790,139.741198,E91396569231466
避難所,大森第一小学校,131113,東京都,大田区,東京都大田区大森東3-1-18,35.570322,139.735608,E91396569214321
避難所,開桜小学校,131113,東京都,大田区,東京都大田区大森西2-26-3,35.575776,139.731560,E91396569183624
避難所,大森第三小学校,131113,東京都,大田区,東京都大田区大森西5-22-18,35.570832,139.725802,E91396569114457
避難所,大森第五小学校,131113,東京都,大田区,東京都大田区大森本町1-10-5,35.581770,139.737618,E91396569543379
避難所,大森東小学校,131113,東京都,大田区,東京都大田区大森東1-29-1,35.575548,139.738699,E91396569281355
避難所,入新井第五小学校,131113,東京都,大田区,東京都大田区大森北6-4-8,35.581122,139.733429,E91396569438599
避難所,入新井第一小学校,131113,東京都,大田区,東京都大田区大森北4-6-7,35.584332,139.727305,E91396569448865
避難所,山王小学校,131113,東京都,大田区,東京都大田区山王1-26-33,35.591852,139.725514,E91396568966359
避難所,馬込小学校,131113,東京都,大田区,東京都大田区南馬込1-34-1,35.591278,139.710732,E91396568851499
避難所,馬込第二小学校,131113,東京都,大田区,東京都大田区南馬込3-10-1,35.587372,139.717467,E91396568677962
避難所,馬込第三小学校,131113,東京都,大田区,東京都大田区北馬込1-28-1,35.598902,139.707130,E91396592139346
避難所,梅田小学校,131113,東京都,大田区,東京都大田区南馬込6-6-1,35.583856,139.707143,E91396568469621
避難所,池上小学校,131113,東京都,大田区,東京都大田区池上1-33-8,35.576552,139.705916,E91396568195264
避難所,池上第二小学校,131113,東京都,大田区,東京都大田区中央8-9-1,35.573994,139.713551,E91396568264479
避難所,徳持小学校,131113,東京都,大田区,東京都大田区池上7-18-1,35.569996,139.701184,E91396568113934
避難所,入新井第二小学校,131113,東京都,大田区,東京都大田区中央2-15-1,35.578826,139.721233,E91396568622536
避難所,入新井第四小学校,131113,東京都,大田区,東京都大田区中央3-5-8,35.577577,139.716888,E91396568377245
避難所,東調布第一小学校,131113,東京都,大田区,東京都大田区田園調布南28-7,35.582753,139.677580,E91396567464374
避難所,田園調布小学校,131113,東京都,大田区,東京都大田区田園調布2-31-16,35.595541,139.668344,E91396559994865
避難所,調布大塚小学校,131113,東京都,大田区,東京都大田区雪谷大塚町12-1,35.590764,139.678115,E91396567762156
避難所,東調布第三小学校,131113,東京都,大田区,東京都大田区南久が原2-17-1,35.577408,139.685309,E91396567289133
避難所,嶺町小学校,131113,東京都,大田区,東京都大田区田園調布南6-10,35.578351,139.674465,E91396567187895
避難所,千鳥小学校,131113,東京都,大田区,東京都大田区千鳥2-5-1,35.571353,139.691843,E91396567319315
避難所,久原小学校,131113,東京都,大田区,東京都大田区久が原4-12-10,35.580189,139.693842,E91396567625917
避難所,松仙小学校,131113,東京都,大田区,東京都大田区久が原1-11-1,35.586102,139.690502,E91396567675573
避難所,池雪小学校,131113,東京都,大田区,東京都大田区東雪谷5-7-1,35.590639,139.694740,E91396567953231
避難所,小池小学校,131113,東京都,大田区,東京都大田区上池台2-22-7,35.597456,139.694941,E91396591323916
避難所,雪谷小学校,131113,東京都,大田区,東京都大田区南雪谷3-9-23,35.593058,139.686639,E91396567867538
避難所,洗足池小学校,131113,東京都,大田区,東京都大田区南千束3-35-2,35.599925,139.686302,E91396591261165
避難所,赤松小学校,131113,東京都,大田区,東京都大田区北千束2-35-8,35.606194,139.692376,E91396591621431
避難所,清水窪小学校,131113,東京都,大田区,東京都大田区北千束1-20-15,35.609363,139.688347,E91396591563462
避難所,糀谷小学校,131113,東京都,大田区,東京都大田区西糀谷3-13-21,35.555248,139.735010,E91396566544159
避難所,東糀谷小学校,131113,東京都,大田区,東京都大田区東糀谷5-18-23,35.558686,139.744361,E91396566674573
避難所,北糀谷小学校,131113,東京都,大田区,東京都大田区北糀谷2-2-5,35.562953,139.733649,E91396566738953
避難所,羽田小学校,131113,東京都,大田区,東京都大田区羽田3-3-14,35.547603,139.746144,E91396566349722
避難所,都南小学校,131113,東京都,大田区,東京都大田区本羽田3-15-2,35.547479,139.735717,E91396566247667
避難所,萩中小学校,131113,東京都,大田区,東京都大田区本羽田3-4-22,35.549028,139.738804,E91396566284338
避難所,中萩中小学校,131113,東京都,大田区,東京都大田区萩中2-14-1,35.549838,139.731848,E91396566194749
避難所,出雲小学校,131113,東京都,大田区,東京都大田区本羽田1-2-4,35.550069,139.725613,E91396565399338
避難所,六郷小学校,131113,東京都,大田区,東京都大田区東六郷3-7-1,35.545163,139.714135,E91396565261296
避難所,西六郷小学校,131113,東京都,大田区,東京都大田区西六郷2-3-1,35.551727,139.709145,E91396565512916
避難所,高畑小学校,131113,東京都,大田区,東京都大田区西六郷3-28-23,35.545034,139.706618,E91396565163162
避難所,仲六郷小学校,131113,東京都,大田区,東京都大田区仲六郷1-26-1,35.553449,139.716859,E91396565617517
避難所,志茂田小学校,131113,東京都,大田区,東京都大田区西六郷1-4-2,35.555105,139.711546,E91396565555124
避難所,東六郷小学校,131113,東京都,大田区,東京都大田区東六郷2-3-1,35.550726,139.718208,E91396565378917
避難所,南六郷小学校,131113,東京都,大田区,東京都大田区南六郷3-7-1,35.545004,139.716066,E91396565263261
避難所,矢口小学校,131113,東京都,大田区,東京都大田区多摩川1-18-22,35.562541,139.698279,E91396565717415
避難所,矢口西小学校,131113,東京都,大田区,東京都大田区下丸子1-7-1,35.568161,139.687402,E91396564895871
避難所,多摩川小学校,131113,東京都,大田区,東京都大田区矢口3-26-25,35.559349,139.690562,E91396564678281
避難所,相生小学校,131113,東京都,大田区,東京都大田区西蒲田6-19-1,35.565895,139.712028,E91396565858831
避難所,矢口東小学校,131113,東京都,大田区,東京都大田区東矢口3-9-20,35.563637,139.705157,E91396565761652
避難所,おなづか小学校,131113,東京都,大田区,東京都大田区西蒲田1-19-1,35.570812,139.712696,E91396568226464
避難所,道塚小学校,131113,東京都,大田区,東京都大田区新蒲田3-3-18,35.558347,139.707098,E91396565496372
避難所,蒲田小学校,131113,東京都,大田区,東京都大田区蒲田1-30-1,35.563818,139.720635,E91396565952478
避難所,南蒲小学校,131113,東京都,大田区,東京都大田区南蒲田1-12-11,35.558097,139.727314,E91396566475233
避難所,新宿小学校,131113,東京都,大田区,東京都大田区蒲田本町1-5-1,35.557296,139.716247,E91396565593349
避難所,東蒲小学校,131113,東京都,大田区,東京都大田区東蒲田1-19-25,35.564040,139.728660,E91396566743965
避難所,大森第一中学校,131113,東京都,大田区,東京都大田区大森南5-6-5,35.562068,139.751779,E91396566935972
避難所,大森東中学校,131113,東京都,大田区,東京都大田区大森東4-1-1,35.569164,139.736214,E91396566878872
避難所,大森第二中学校,131113,東京都,大田区,東京都大田区大森北6-18-1,35.579598,139.732211,E91396569434254
避難所,大森第八中学校,131113,東京都,大田区,東京都大田区大森西2-21-1,35.575907,139.727120,E91396569172557
避難所,馬込中学校,131113,東京都,大田区,東京都大田区西馬込2-35-6,35.584618,139.702934,E91396568482239
避難所,馬込東中学校,131113,東京都,大田区,東京都大田区南馬込2-26-30,35.589689,139.717400,E91396568917329
避難所,貝塚中学校,131113,東京都,大田区,東京都大田区中馬込3-13-1,35.593943,139.705207,E91396568791386
避難所,大森第四中学校,131113,東京都,大田区,東京都大田区池上1-15-1,35.577806,139.708729,E91396568278514
避難所,大森第三中学校,131113,東京都,大田区,東京都大田区中央4-12-8,35.580750,139.715760,E91396568539195
避難所,東調布中学校,131113,東京都,大田区,東京都大田区田園調布南29-15,35.583398,139.679166,E91396567466791
避難所,田園調布中学校,131113,東京都,大田区,東京都大田区田園調布2-60-1,35.598225,139.669516,E91396583335646
避難所,大森第七中学校,131113,東京都,大田区,東京都大田区南久が原1-4-3,35.578188,139.688880,E91396567299927
避難所,雪谷中学校,131113,東京都,大田区,東京都大田区南雪谷5-1-1,35.590520,139.689708,E91396567917892
避難所,大森第十中学校,131113,東京都,大田区,東京都大田区仲池上2-13-1,35.585058,139.700351,E91396568473449
避難所,大森第六中学校,131113,東京都,大田区,東京都大田区南千束1-33-1,35.601909,139.693226,E91396591358143
避難所,石川台中学校,131113,東京都,大田区,東京都大田区石川町2-23-1,35.599165,139.681655,E91396591218617
避難所,羽田中学校,131113,東京都,大田区,東京都大田区東糀谷6-10-12,35.557093,139.750443,E91396566691212
避難所,糀谷中学校,131113,東京都,大田区,東京都大田区西糀谷3-6-23,35.556285,139.736489,E91396566548269
避難所,出雲中学校,131113,東京都,大田区,東京都大田区本羽田3-4-15,35.549028,139.737483,E91396566276239
避難所,六郷中学校,131113,東京都,大田区,東京都大田区仲六郷3-11-11,35.548350,139.710760,E91396565281517
避難所,志茂田中学校,131113,東京都,大田区,東京都大田区西六郷1-4-10,35.555575,139.710230,E91396565546658
避難所,南六郷中学校,131113,東京都,大田区,東京都大田区南六郷3-2-1,35.546279,139.716685,E91396565344425
